# Logfile created on 2018-01-29 20:39:43 +1100 by logger.rb/54362
I, [2018-02-27T13:07:07.451051 #35816]  INFO -- : (0.000757s) SELECT * FROM `webhooks` WHERE ((`consumer_id` = 4) AND (`provider_id` = 3))
I, [2018-02-27T13:07:07.454220 #35816]  INFO -- : (0.000536s) SELECT * FROM `latest_triggered_webhooks` WHERE ((`latest_triggered_webhooks`.`consumer_id` = 4) AND (`latest_triggered_webhooks`.`provider_id` = 3)) ORDER BY `id`
I, [2018-02-27T13:07:07.457046 #35816]  INFO -- : (0.000905s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Zoo App' ESCAPE '\') AND (`provider_name` LIKE 'Animal Service' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-02-27T13:07:07.457723 #35816]  INFO -- : (0.000269s) SELECT * FROM `webhooks` WHERE ((`consumer_id` = 2) AND (`provider_id` = 1))
I, [2018-02-27T13:07:07.460862 #35816]  INFO -- : (0.000538s) SELECT * FROM `latest_triggered_webhooks` WHERE ((`latest_triggered_webhooks`.`consumer_id` = 2) AND (`latest_triggered_webhooks`.`provider_id` = 1)) ORDER BY `id`
I, [2018-02-27T13:07:30.133817 #35816]  INFO -- : (0.001450s) SELECT `latest_pact_publications_by_consumer_versions`.* FROM `latest_pact_publications_by_consumer_versions` WHERE ((`consumer_name` LIKE 'Foo' ESCAPE '\') AND (`provider_name` LIKE 'Bar' ESCAPE '\')) ORDER BY `consumer_version_order` DESC LIMIT 1
I, [2018-02-27T13:07:30.134840 #35816]  INFO -- : (0.000333s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 4)
I, [2018-02-27T13:07:30.136035 #35816]  INFO -- : (0.000354s) SELECT * FROM `pact_versions` WHERE (`pact_versions`.`sha` = '73cd294d54d900e5ebb313896b1df8d1da8914f9') LIMIT 1
I, [2018-02-27T13:07:30.360542 #35816]  INFO -- : (0.002997s) SELECT `latest_pact_publications_by_consumer_versions`.* FROM `latest_pact_publications_by_consumer_versions` WHERE ((`consumer_name` LIKE 'Foo' ESCAPE '\') AND (`provider_name` LIKE 'Bar' ESCAPE '\')) ORDER BY `consumer_version_order` DESC LIMIT 1
I, [2018-02-27T13:07:30.361192 #35816]  INFO -- : (0.000254s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 4)
I, [2018-02-27T13:07:30.361826 #35816]  INFO -- : (0.000353s) SELECT * FROM `pact_versions` WHERE (`pact_versions`.`sha` = '73cd294d54d900e5ebb313896b1df8d1da8914f9') LIMIT 1
I, [2018-02-27T13:07:30.366499 #35816]  INFO -- : (0.003514s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Foo' ESCAPE '\') AND (`provider_name` LIKE 'Bar' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-02-27T13:07:43.877769 #35816]  INFO -- : (0.001495s) SELECT `latest_pact_publications_by_consumer_versions`.* FROM `latest_pact_publications_by_consumer_versions` WHERE ((`consumer_name` LIKE 'Foo' ESCAPE '\') AND (`provider_name` LIKE 'Bar' ESCAPE '\')) ORDER BY `consumer_version_order` DESC LIMIT 1
I, [2018-02-27T13:07:43.879624 #35816]  INFO -- : (0.000393s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 4)
I, [2018-02-27T13:07:43.880344 #35816]  INFO -- : (0.000375s) SELECT * FROM `pact_versions` WHERE (`pact_versions`.`sha` = '73cd294d54d900e5ebb313896b1df8d1da8914f9') LIMIT 1
I, [2018-02-27T13:07:43.937544 #35816]  INFO -- : (0.001041s) SELECT `latest_pact_publications_by_consumer_versions`.* FROM `latest_pact_publications_by_consumer_versions` WHERE ((`consumer_name` LIKE 'Foo' ESCAPE '\') AND (`provider_name` LIKE 'Bar' ESCAPE '\')) ORDER BY `consumer_version_order` DESC LIMIT 1
I, [2018-02-27T13:07:43.938072 #35816]  INFO -- : (0.000215s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 4)
I, [2018-02-27T13:07:43.941128 #35816]  INFO -- : (0.001961s) SELECT * FROM `pact_versions` WHERE (`pact_versions`.`sha` = '73cd294d54d900e5ebb313896b1df8d1da8914f9') LIMIT 1
I, [2018-02-27T13:07:43.945890 #35816]  INFO -- : (0.002962s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Foo' ESCAPE '\') AND (`provider_name` LIKE 'Bar' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-02-27T13:07:58.931388 #35816]  INFO -- : (0.000521s) SELECT * FROM `pacticipants` WHERE (`name` LIKE 'Foo' ESCAPE '\') LIMIT 1
I, [2018-02-27T13:07:58.937822 #35816]  INFO -- : (0.000212s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 4)
I, [2018-02-27T13:07:58.939432 #35816]  INFO -- : (0.000193s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 3)
I, [2018-02-27T13:07:58.940731 #35816]  INFO -- : (0.004713s) SELECT * FROM `latest_pact_publications` ORDER BY `consumer_name`, `provider_name`
I, [2018-02-27T13:07:58.942680 #35816]  INFO -- : (0.000732s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Foo' ESCAPE '\') AND (`provider_name` LIKE 'Bar' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-02-27T13:07:58.943302 #35816]  INFO -- : (0.000265s) SELECT * FROM `webhooks` WHERE ((`consumer_id` = 4) AND (`provider_id` = 3))
I, [2018-02-27T13:07:58.944400 #35816]  INFO -- : (0.000416s) SELECT * FROM `latest_triggered_webhooks` WHERE ((`latest_triggered_webhooks`.`consumer_id` = 4) AND (`latest_triggered_webhooks`.`provider_id` = 3)) ORDER BY `id`
I, [2018-02-27T13:07:58.945940 #35816]  INFO -- : (0.000704s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Zoo App' ESCAPE '\') AND (`provider_name` LIKE 'Animal Service' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-02-27T13:07:58.946801 #35816]  INFO -- : (0.000363s) SELECT * FROM `webhooks` WHERE ((`consumer_id` = 2) AND (`provider_id` = 1))
I, [2018-02-27T13:07:58.947927 #35816]  INFO -- : (0.000565s) SELECT * FROM `latest_triggered_webhooks` WHERE ((`latest_triggered_webhooks`.`consumer_id` = 2) AND (`latest_triggered_webhooks`.`provider_id` = 1)) ORDER BY `id`
I, [2018-02-27T13:08:25.146591 #35816]  INFO -- : (0.000509s) SELECT * FROM `pacticipants` WHERE (`name` LIKE 'Bar' ESCAPE '\') LIMIT 1
I, [2018-02-27T13:08:25.148542 #35816]  INFO -- : (0.000172s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 4)
I, [2018-02-27T13:08:25.149342 #35816]  INFO -- : (0.000198s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 3)
I, [2018-02-27T13:08:25.149504 #35816]  INFO -- : (0.002596s) SELECT * FROM `latest_pact_publications` ORDER BY `consumer_name`, `provider_name`
I, [2018-02-27T13:08:25.150896 #35816]  INFO -- : (0.000701s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Foo' ESCAPE '\') AND (`provider_name` LIKE 'Bar' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-02-27T13:08:25.152681 #35816]  INFO -- : (0.001442s) SELECT * FROM `webhooks` WHERE ((`consumer_id` = 4) AND (`provider_id` = 3))
I, [2018-02-27T13:08:25.153688 #35816]  INFO -- : (0.000453s) SELECT * FROM `latest_triggered_webhooks` WHERE ((`latest_triggered_webhooks`.`consumer_id` = 4) AND (`latest_triggered_webhooks`.`provider_id` = 3)) ORDER BY `id`
I, [2018-02-27T13:08:25.155108 #35816]  INFO -- : (0.000680s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Zoo App' ESCAPE '\') AND (`provider_name` LIKE 'Animal Service' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-02-27T13:08:25.155716 #35816]  INFO -- : (0.000252s) SELECT * FROM `webhooks` WHERE ((`consumer_id` = 2) AND (`provider_id` = 1))
I, [2018-02-27T13:08:25.156783 #35816]  INFO -- : (0.000620s) SELECT * FROM `latest_triggered_webhooks` WHERE ((`latest_triggered_webhooks`.`consumer_id` = 2) AND (`latest_triggered_webhooks`.`provider_id` = 1)) ORDER BY `id`
I, [2018-02-27T13:08:28.005100 #35816]  INFO -- : (0.000991s) SELECT `latest_pact_publications_by_consumer_versions`.* FROM `latest_pact_publications_by_consumer_versions` WHERE ((`consumer_name` LIKE 'Foo' ESCAPE '\') AND (`provider_name` LIKE 'Bar' ESCAPE '\')) ORDER BY `consumer_version_order` DESC LIMIT 1
I, [2018-02-27T13:08:28.005572 #35816]  INFO -- : (0.000170s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 4)
I, [2018-02-27T13:08:28.006060 #35816]  INFO -- : (0.000319s) SELECT * FROM `pact_versions` WHERE (`pact_versions`.`sha` = '73cd294d54d900e5ebb313896b1df8d1da8914f9') LIMIT 1
I, [2018-02-27T13:08:28.130124 #35816]  INFO -- : (0.001137s) SELECT `latest_pact_publications_by_consumer_versions`.* FROM `latest_pact_publications_by_consumer_versions` WHERE ((`consumer_name` LIKE 'Foo' ESCAPE '\') AND (`provider_name` LIKE 'Bar' ESCAPE '\')) ORDER BY `consumer_version_order` DESC LIMIT 1
I, [2018-02-27T13:08:28.130665 #35816]  INFO -- : (0.000242s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 4)
I, [2018-02-27T13:08:28.131196 #35816]  INFO -- : (0.000345s) SELECT * FROM `pact_versions` WHERE (`pact_versions`.`sha` = '73cd294d54d900e5ebb313896b1df8d1da8914f9') LIMIT 1
I, [2018-02-27T13:08:28.132875 #35816]  INFO -- : (0.000894s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Foo' ESCAPE '\') AND (`provider_name` LIKE 'Bar' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-02-27T13:08:46.051587 #35816]  INFO -- : (0.001505s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 4)
I, [2018-02-27T13:08:46.052222 #35816]  INFO -- : (0.000341s) SELECT * FROM `pact_versions` WHERE (`pact_versions`.`sha` = '73cd294d54d900e5ebb313896b1df8d1da8914f9') LIMIT 1
I, [2018-02-27T13:08:46.052401 #35816]  INFO -- : (0.004718s) SELECT * FROM `latest_pact_publications_by_consumer_versions` WHERE ((`consumer_name` LIKE 'Foo' ESCAPE '\') AND (`provider_name` LIKE 'Bar' ESCAPE '\') AND (`consumer_version_number` LIKE '1.0.0' ESCAPE '\'))
I, [2018-02-27T19:59:10.334926 #53738]  INFO -- : Migrating database
I, [2018-02-27T19:59:10.572291 #53738]  INFO -- : (0.015233s) PRAGMA foreign_keys = 1
I, [2018-02-27T19:59:10.572476 #53738]  INFO -- : (0.000083s) PRAGMA case_sensitive_like = 1
I, [2018-02-27T19:59:10.572813 #53738]  INFO -- : (0.000132s) SELECT sqlite_version()
I, [2018-02-27T19:59:10.607751 #53738]  INFO -- : (0.034465s) SELECT NULL AS 'nil' FROM `schema_migrations` LIMIT 1
I, [2018-02-27T19:59:10.609450 #53738]  INFO -- : (0.000595s) SELECT * FROM `schema_migrations` LIMIT 1
I, [2018-02-27T19:59:10.611497 #53738]  INFO -- : (0.001414s) SELECT `filename` FROM `schema_migrations` ORDER BY `filename`
I, [2018-02-27T19:59:10.640332 #53738]  INFO -- : (0.000640s) PRAGMA table_info('pacticipants')
I, [2018-02-27T19:59:10.654186 #53738]  INFO -- : (0.000544s) PRAGMA table_info('tags')
I, [2018-02-27T19:59:10.659532 #53738]  INFO -- : (0.000281s) PRAGMA table_info('labels')
I, [2018-02-27T19:59:10.676960 #53738]  INFO -- : (0.000305s) PRAGMA table_info('versions')
I, [2018-02-27T19:59:10.789226 #53738]  INFO -- : (0.000572s) PRAGMA table_info('pact_versions')
I, [2018-02-27T19:59:10.792624 #53738]  INFO -- : (0.000313s) PRAGMA table_info('pact_publications')
I, [2018-02-27T19:59:10.799829 #53738]  INFO -- : (0.000739s) PRAGMA table_info('all_pact_publications')
I, [2018-02-27T19:59:10.806591 #53738]  INFO -- : (0.001039s) PRAGMA table_info('latest_pact_publications_by_consumer_versions')
I, [2018-02-27T19:59:10.809562 #53738]  INFO -- : (0.000946s) PRAGMA table_info('latest_pact_publications')
I, [2018-02-27T19:59:10.812530 #53738]  INFO -- : (0.001132s) PRAGMA table_info('latest_tagged_pact_publications')
I, [2018-02-27T19:59:10.879617 #53738]  INFO -- : (0.000404s) PRAGMA table_info('webhook_executions')
I, [2018-02-27T19:59:10.880636 #53738]  INFO -- : (0.000604s) SELECT `webhook_executions`.`id`, `triggered_webhook_id`, `success`, `logs`, `webhook_executions`.`created_at` FROM `webhook_executions` LIMIT 1
I, [2018-02-27T19:59:10.888456 #53738]  INFO -- : (0.000767s) PRAGMA table_info('triggered_webhooks')
I, [2018-02-27T19:59:10.899451 #53738]  INFO -- : (0.000281s) PRAGMA table_info('webhook_events')
I, [2018-02-27T19:59:10.904712 #53738]  INFO -- : (0.000610s) PRAGMA table_info('webhooks')
I, [2018-02-27T19:59:10.908986 #53738]  INFO -- : (0.000234s) PRAGMA table_info('webhook_headers')
I, [2018-02-27T19:59:10.911596 #53738]  INFO -- : (0.000436s) PRAGMA table_info('latest_triggered_webhooks')
I, [2018-02-27T19:59:10.913409 #53738]  INFO -- : (0.000605s) UPDATE `triggered_webhooks` SET `status` = 'failure' WHERE (`status` = 'retrying')
I, [2018-02-27T19:59:10.913714 #53738]  INFO -- : Mounting HAL browser
I, [2018-02-27T19:59:10.913756 #53738]  INFO -- : Mounting UI
I, [2018-02-27T19:59:11.936915 #53738]  INFO -- : Mounting PactBroker::API
I, [2018-02-27T19:59:12.210486 #53738]  INFO -- : (0.002207s) PRAGMA table_info('verifications')
I, [2018-02-27T20:00:32.916110 #53738]  INFO -- : (0.000528s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 4)
I, [2018-02-27T20:00:32.916829 #53738]  INFO -- : (0.000153s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 3)
I, [2018-02-27T20:00:32.916977 #53738]  INFO -- : (0.074111s) SELECT * FROM `latest_pact_publications` ORDER BY `consumer_name`, `provider_name`
I, [2018-02-27T20:00:32.921505 #53738]  INFO -- : (0.000345s) PRAGMA table_info('latest_verifications')
I, [2018-02-27T20:00:32.923881 #53738]  INFO -- : (0.001058s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Foo' ESCAPE '\') AND (`provider_name` LIKE 'Bar' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-02-27T20:00:32.924862 #53738]  INFO -- : (0.000581s) SELECT * FROM `webhooks` WHERE ((`consumer_id` = 4) AND (`provider_id` = 3))
I, [2018-02-27T20:00:32.927293 #53738]  INFO -- : (0.000503s) SELECT * FROM `latest_triggered_webhooks` WHERE ((`latest_triggered_webhooks`.`consumer_id` = 4) AND (`latest_triggered_webhooks`.`provider_id` = 3)) ORDER BY `id`
I, [2018-02-27T20:00:32.929019 #53738]  INFO -- : (0.000816s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Zoo App' ESCAPE '\') AND (`provider_name` LIKE 'Animal Service' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-02-27T20:00:32.929537 #53738]  INFO -- : (0.000223s) SELECT * FROM `webhooks` WHERE ((`consumer_id` = 2) AND (`provider_id` = 1))
I, [2018-02-27T20:00:32.930176 #53738]  INFO -- : (0.000279s) SELECT * FROM `latest_triggered_webhooks` WHERE ((`latest_triggered_webhooks`.`consumer_id` = 2) AND (`latest_triggered_webhooks`.`provider_id` = 1)) ORDER BY `id`
I, [2018-02-27T20:01:09.214687 #54060]  INFO -- : Migrating database
I, [2018-02-27T20:01:09.296569 #54060]  INFO -- : (0.012455s) PRAGMA foreign_keys = 1
I, [2018-02-27T20:01:09.296723 #54060]  INFO -- : (0.000051s) PRAGMA case_sensitive_like = 1
I, [2018-02-27T20:01:09.297098 #54060]  INFO -- : (0.000147s) SELECT sqlite_version()
I, [2018-02-27T20:01:09.297678 #54060]  INFO -- : (0.000233s) SELECT NULL AS 'nil' FROM `schema_migrations` LIMIT 1
I, [2018-02-27T20:01:09.297999 #54060]  INFO -- : (0.000145s) SELECT * FROM `schema_migrations` LIMIT 1
I, [2018-02-27T20:01:09.298751 #54060]  INFO -- : (0.000449s) SELECT `filename` FROM `schema_migrations` ORDER BY `filename`
I, [2018-02-27T20:01:09.320144 #54060]  INFO -- : (0.000552s) PRAGMA table_info('pacticipants')
I, [2018-02-27T20:01:09.332577 #54060]  INFO -- : (0.000458s) PRAGMA table_info('tags')
I, [2018-02-27T20:01:09.336352 #54060]  INFO -- : (0.000357s) PRAGMA table_info('labels')
I, [2018-02-27T20:01:09.340865 #54060]  INFO -- : (0.000358s) PRAGMA table_info('versions')
I, [2018-02-27T20:01:09.538135 #54060]  INFO -- : (0.000898s) PRAGMA table_info('pact_versions')
I, [2018-02-27T20:01:09.541165 #54060]  INFO -- : (0.000276s) PRAGMA table_info('pact_publications')
I, [2018-02-27T20:01:09.557472 #54060]  INFO -- : (0.000482s) PRAGMA table_info('all_pact_publications')
I, [2018-02-27T20:01:09.562052 #54060]  INFO -- : (0.000663s) PRAGMA table_info('latest_pact_publications_by_consumer_versions')
I, [2018-02-27T20:01:09.564682 #54060]  INFO -- : (0.000828s) PRAGMA table_info('latest_pact_publications')
I, [2018-02-27T20:01:09.567851 #54060]  INFO -- : (0.001019s) PRAGMA table_info('latest_tagged_pact_publications')
I, [2018-02-27T20:01:09.694685 #54060]  INFO -- : (0.000430s) PRAGMA table_info('webhook_executions')
I, [2018-02-27T20:01:09.695307 #54060]  INFO -- : (0.000162s) SELECT `webhook_executions`.`id`, `triggered_webhook_id`, `success`, `logs`, `webhook_executions`.`created_at` FROM `webhook_executions` LIMIT 1
I, [2018-02-27T20:01:09.707686 #54060]  INFO -- : (0.000476s) PRAGMA table_info('triggered_webhooks')
I, [2018-02-27T20:01:09.711904 #54060]  INFO -- : (0.000218s) PRAGMA table_info('webhook_events')
I, [2018-02-27T20:01:09.716767 #54060]  INFO -- : (0.000372s) PRAGMA table_info('webhooks')
I, [2018-02-27T20:01:09.719662 #54060]  INFO -- : (0.000253s) PRAGMA table_info('webhook_headers')
I, [2018-02-27T20:01:09.722122 #54060]  INFO -- : (0.000452s) PRAGMA table_info('latest_triggered_webhooks')
I, [2018-02-27T20:01:09.723204 #54060]  INFO -- : (0.000150s) UPDATE `triggered_webhooks` SET `status` = 'failure' WHERE (`status` = 'retrying')
I, [2018-02-27T20:01:09.723442 #54060]  INFO -- : Mounting HAL browser
I, [2018-02-27T20:01:09.723476 #54060]  INFO -- : Mounting UI
I, [2018-02-27T20:01:10.835091 #54060]  INFO -- : Mounting PactBroker::API
I, [2018-02-27T20:01:11.129667 #54060]  INFO -- : (0.000433s) PRAGMA table_info('verifications')
I, [2018-02-27T20:03:12.845358 #54060]  INFO -- : (0.000062s) BEGIN
I, [2018-02-27T20:03:12.869615 #54060]  INFO -- : (0.000074s) COMMIT
I, [2018-02-27T20:03:54.136581 #54060]  INFO -- : (0.000068s) BEGIN
I, [2018-02-27T20:03:54.137700 #54060]  INFO -- : (0.000055s) COMMIT
I, [2018-02-27T20:06:34.886235 #54060]  INFO -- : (0.003154s) SELECT * FROM `pacticipants` WHERE (`name` LIKE 'Foo' ESCAPE '\') LIMIT 1
I, [2018-02-27T20:06:34.888110 #54060]  INFO -- : (0.000537s) SELECT * FROM `pacticipants` WHERE (`name` LIKE 'Bar' ESCAPE '\') LIMIT 1
I, [2018-02-27T20:06:34.889781 #54060]  INFO -- : (0.000471s) SELECT * FROM `webhooks` WHERE ((`consumer_id` = 4) AND (`provider_id` = 3))
I, [2018-02-27T20:06:41.215796 #54060]  INFO -- : (0.000515s) SELECT * FROM `pacticipants` WHERE (`name` LIKE 'Foo' ESCAPE '\') LIMIT 1
I, [2018-02-27T20:06:41.217826 #54060]  INFO -- : (0.001633s) SELECT * FROM `pacticipants` WHERE (`name` LIKE 'Bar' ESCAPE '\') LIMIT 1
I, [2018-02-27T20:06:41.218957 #54060]  INFO -- : (0.000336s) SELECT * FROM `webhooks` WHERE ((`consumer_id` = 4) AND (`provider_id` = 3))
I, [2018-02-28T12:12:40.891583 #56102]  INFO -- : Migrating database
I, [2018-02-28T12:12:40.937769 #56102]  INFO -- : (0.001512s) PRAGMA foreign_keys = 1
I, [2018-02-28T12:12:40.937931 #56102]  INFO -- : (0.000043s) PRAGMA case_sensitive_like = 1
I, [2018-02-28T12:12:40.938287 #56102]  INFO -- : (0.000163s) SELECT sqlite_version()
I, [2018-02-28T12:12:40.938690 #56102]  INFO -- : (0.000118s) SELECT NULL AS 'nil' FROM `schema_migrations` LIMIT 1
I, [2018-02-28T12:12:40.939008 #56102]  INFO -- : (0.000164s) SELECT * FROM `schema_migrations` LIMIT 1
I, [2018-02-28T12:12:40.939737 #56102]  INFO -- : (0.000500s) SELECT `filename` FROM `schema_migrations` ORDER BY `filename`
I, [2018-02-28T12:12:40.954695 #56102]  INFO -- : (0.000476s) PRAGMA table_info('pacticipants')
I, [2018-02-28T12:12:40.967159 #56102]  INFO -- : (0.000302s) PRAGMA table_info('tags')
I, [2018-02-28T12:12:40.970377 #56102]  INFO -- : (0.000222s) PRAGMA table_info('labels')
I, [2018-02-28T12:12:40.974829 #56102]  INFO -- : (0.000502s) PRAGMA table_info('versions')
I, [2018-02-28T12:12:41.142559 #56102]  INFO -- : (0.000539s) PRAGMA table_info('pact_versions')
I, [2018-02-28T12:12:41.145731 #56102]  INFO -- : (0.000301s) PRAGMA table_info('pact_publications')
I, [2018-02-28T12:12:41.159694 #56102]  INFO -- : (0.000490s) PRAGMA table_info('all_pact_publications')
I, [2018-02-28T12:12:41.164803 #56102]  INFO -- : (0.000507s) PRAGMA table_info('latest_pact_publications_by_consumer_versions')
I, [2018-02-28T12:12:41.166956 #56102]  INFO -- : (0.000570s) PRAGMA table_info('latest_pact_publications')
I, [2018-02-28T12:12:41.169228 #56102]  INFO -- : (0.000655s) PRAGMA table_info('latest_tagged_pact_publications')
I, [2018-02-28T12:12:41.270030 #56102]  INFO -- : (0.000459s) PRAGMA table_info('webhook_executions')
I, [2018-02-28T12:12:41.270868 #56102]  INFO -- : (0.000204s) SELECT `webhook_executions`.`id`, `triggered_webhook_id`, `success`, `logs`, `webhook_executions`.`created_at` FROM `webhook_executions` LIMIT 1
I, [2018-02-28T12:12:41.282525 #56102]  INFO -- : (0.000513s) PRAGMA table_info('triggered_webhooks')
I, [2018-02-28T12:12:41.288302 #56102]  INFO -- : (0.000280s) PRAGMA table_info('webhook_events')
I, [2018-02-28T12:12:41.293918 #56102]  INFO -- : (0.000471s) PRAGMA table_info('webhooks')
I, [2018-02-28T12:12:41.297529 #56102]  INFO -- : (0.000287s) PRAGMA table_info('webhook_headers')
I, [2018-02-28T12:12:41.300387 #56102]  INFO -- : (0.000492s) PRAGMA table_info('latest_triggered_webhooks')
I, [2018-02-28T12:12:41.301763 #56102]  INFO -- : (0.000268s) UPDATE `triggered_webhooks` SET `status` = 'failure' WHERE (`status` = 'retrying')
I, [2018-02-28T12:12:41.302110 #56102]  INFO -- : Mounting HAL browser
I, [2018-02-28T12:12:41.302212 #56102]  INFO -- : Mounting UI
I, [2018-02-28T12:12:42.529117 #56102]  INFO -- : Mounting PactBroker::API
I, [2018-02-28T12:12:42.676944 #56102]  INFO -- : (0.000326s) PRAGMA table_info('verifications')
I, [2018-02-28T12:12:48.933128 #56102]  INFO -- : (0.000215s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 4)
I, [2018-02-28T12:12:48.933990 #56102]  INFO -- : (0.000152s) SELECT * FROM `tags` WHERE (`tags`.`version_id` = 3)
I, [2018-02-28T12:12:48.934288 #56102]  INFO -- : (0.098905s) SELECT * FROM `latest_pact_publications` ORDER BY `consumer_name`, `provider_name`
I, [2018-02-28T12:12:48.938772 #56102]  INFO -- : (0.000431s) PRAGMA table_info('latest_verifications')
I, [2018-02-28T12:12:48.941098 #56102]  INFO -- : (0.000686s) SELECT `latest_verifications`.* FROM `latest_verifications` INNER JOIN `all_pact_publications` ON (`all_pact_publications`.`pact_version_id` = `latest_verifications`.`pact_version_id`) WHERE ((`consumer_name` LIKE 'Foo' ESCAPE '\') AND (`provider_name` LIKE 'Bar' ESCAPE '\')) ORDER BY `all_pact_publications`.`consumer_version_order` DESC, `all_pact_publications`.`revision_number` DESC, `latest_verifications`.`number` DESC LIMIT 1
I, [2018-02-28T12:12:48.941697 #56102]  INFO -- : (0.000189s) SELECT * FROM `webhooks` WHERE ((`consumer_id` = 4) AND (`provider_id` = 3))
I, [2018-02-28T12:12:48.942562 #56102]  INFO -- : (0.000299s) SELECT * FROM `latest_triggered_webhooks` WHERE ((`latest_triggered_webhooks`.`consumer_id` = 4) AND (`latest_triggered_webhooks`.`provider_id` = 3)) ORDER BY `id`
